model,base_model,repo_id,repo_file,optimization_variant,provider,warmup_runs,sample_runs,average_ms,stddev_ms,min_ms,max_ms,sample_1_ms,sample_2_ms,sample_3_ms,sample_4_ms,sample_5_ms,sample_6_ms,sample_7_ms,sample_8_ms,sample_9_ms,sample_10_ms,status,error
MaskRCNN-12_basic.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,basic,CPUExecutionProvider,5,10,74.273987,1.994231,71.073001,77.162460,76.548154,77.162460,74.794804,74.270929,74.684122,73.923113,75.846588,72.739992,71.073001,71.696705,DONE,
MaskRCNN-12_extended.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,extended,CPUExecutionProvider,5,10,74.152423,1.029290,72.799683,76.290551,74.128396,74.130355,73.603123,73.730829,74.658436,75.314624,76.290551,73.518400,73.349831,72.799683,DONE,
MaskRCNN-12-int8.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,default,CPUExecutionProvider,5,10,50.659000,0.522833,49.708836,51.372225,51.159780,50.642335,50.272881,49.708836,51.372225,50.156772,51.275413,50.764788,50.649070,50.587902,DONE,
MaskRCNN-12-int8_disable_all.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,52.388464,1.506605,51.371013,56.314752,51.720437,53.250339,56.314752,51.956533,52.805954,51.584363,51.563267,51.524755,51.371013,51.793224,DONE,
MaskRCNN-12-int8_basic.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,basic,CPUExecutionProvider,5,10,51.720025,1.666848,48.901596,53.522542,49.117128,48.901596,51.412141,51.210839,51.172145,53.522542,53.214390,52.649866,52.928614,53.070986,DONE,
MaskRCNN-12-int8_extended.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,extended,CPUExecutionProvider,5,10,49.917681,1.196190,48.452155,51.613750,48.549486,49.003629,48.452155,48.878944,50.562203,51.611854,50.584067,51.613750,50.368807,49.551911,DONE,
MaskRCNN-12-qdq.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,default,CPUExecutionProvider,5,10,45.157598,0.656402,43.783134,46.245134,43.783134,45.067678,46.245134,45.497886,45.733432,45.048862,45.056571,44.958189,44.718276,45.466823,DONE,
MaskRCNN-12-qdq_disable_all.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,disable_all,CPUExecutionProvider,5,10,88.655017,10.688725,69.411269,102.172173,95.959882,90.393889,73.219740,69.411269,80.372660,91.416184,95.173873,94.109638,102.172173,94.320867,DONE,
MaskRCNN-12-qdq_basic.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,basic,CPUExecutionProvider,5,10,79.025396,9.478046,68.596800,92.174102,91.107227,88.303407,92.174102,79.017033,70.421125,69.652195,84.711268,77.085107,68.596800,69.185697,DONE,
MaskRCNN-12-qdq_extended.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,extended,CPUExecutionProvider,5,10,46.154274,1.022333,44.383343,47.290441,44.383343,44.842265,46.755005,45.531131,45.478122,46.621111,46.633189,46.721152,47.290441,47.286983,DONE,
ResNet101-DUC-12.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,default,CPUExecutionProvider,5,10,3620.090289,44.514425,3556.411401,3698.056921,3642.186014,3610.197579,3577.392668,3671.909312,3698.056921,3556.411401,3648.464227,3595.504758,3614.879549,3585.900462,DONE,
ResNet101-DUC-12_disable_all.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,disable_all,CPUExecutionProvider,5,10,4392.455110,32.966741,4317.599681,4432.228300,4420.373163,4432.228300,4411.598355,4387.348629,4413.777788,4388.049388,4397.106938,4362.049676,4394.419180,4317.599681,DONE,
ResNet101-DUC-12_basic.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,basic,CPUExecutionProvider,5,10,4307.463436,26.897144,4278.670246,4369.663405,4298.619405,4324.084530,4282.035560,4369.663405,4296.245672,4304.641806,4328.086204,4294.961984,4297.625545,4278.670246,DONE,
ResNet101-DUC-12_extended.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,extended,CPUExecutionProvider,5,10,4292.667827,36.735997,4239.331412,4362.346554,4311.825316,4331.681408,4362.346554,4269.264081,4259.000909,4297.034651,4306.887092,4239.331412,4273.018861,4276.287986,DONE,
ResNet101-DUC-12-int8.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,default,CPUExecutionProvider,5,10,2102.286680,37.581803,2076.186465,2202.707377,2119.726382,2202.707377,2094.215940,2103.429442,2092.981611,2076.785149,2085.476212,2087.141422,2084.216796,2076.186465,DONE,
ResNet101-DUC-12-int8_disable_all.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,2473.966904,20.338749,2441.412759,2509.969176,2476.401706,2476.031670,2462.940887,2483.722073,2467.695539,2466.707487,2454.759814,2441.412759,2509.969176,2500.027929,DONE,
ResNet101-DUC-12-int8_basic.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,basic,CPUExecutionProvider,5,10,2460.850979,15.630782,2433.519952,2480.198647,2466.837405,2477.028218,2455.112264,2467.674407,2433.519952,2480.198647,2439.673904,2470.366966,2467.853152,2450.244876,DONE,
ResNet101-DUC-12-int8_extended.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,extended,CPUExecutionProvider,5,10,2464.449399,24.095273,2430.092644,2500.974788,2440.345326,2430.092644,2439.818452,2475.193036,2485.943925,2500.974788,2464.043490,2493.213882,2460.567367,2454.301080,DONE,
adv_inception_v3_Opset16.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,default,CPUExecutionProvider,5,10,45.460252,0.838850,44.348915,47.470746,44.348915,45.312499,45.009177,44.915967,44.880517,47.470746,45.683830,45.758281,45.694341,45.528249,DONE,
adv_inception_v3_Opset16_disable_all.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,62.836733,1.740694,60.966196,65.064377,61.180976,60.966196,61.648088,64.951707,62.591731,64.130575,65.064377,64.906847,61.904949,61.021886,DONE,
adv_inception_v3_Opset16_basic.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,basic,CPUExecutionProvider,5,10,61.541405,0.500194,60.878941,62.720343,62.720343,61.306519,61.509650,61.386759,61.587880,61.060859,61.872710,61.541963,61.548423,60.878941,DONE,
adv_inception_v3_Opset16_extended.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,extended,CPUExecutionProvider,5,10,61.722771,4.914205,49.699732,65.338749,49.699732,57.060885,63.745606,62.271716,64.957738,65.338749,65.201759,64.299478,63.677678,60.974365,DONE,
adv_inception_v3_Opset17.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,default,CPUExecutionProvider,5,10,45.882712,1.174245,44.237974,48.056744,44.719141,44.888740,44.237974,44.933784,45.984273,46.326064,46.275584,46.826334,46.578483,48.056744,DONE,
adv_inception_v3_Opset17_disable_all.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,63.987388,2.809797,60.959425,68.965890,60.959425,61.748105,65.832542,67.111161,63.724624,61.471355,62.624525,66.011793,61.424465,68.965890,DONE,
adv_inception_v3_Opset17_basic.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,basic,CPUExecutionProvider,5,10,60.380842,5.602612,52.136891,66.569833,66.569833,65.083794,65.882514,62.600627,64.256696,61.445360,54.452368,52.253871,59.126463,52.136891,DONE,
adv_inception_v3_Opset17_extended.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,extended,CPUExecutionProvider,5,10,58.091803,2.979580,53.661248,63.090120,63.090120,60.772685,60.211246,53.661248,54.088928,59.138848,59.401673,56.788089,56.608930,57.156259,DONE,
adv_inception_v3_Opset18.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,default,CPUExecutionProvider,5,10,44.776130,1.720912,41.072335,47.102670,41.072335,43.350767,44.679674,44.473574,46.912938,44.789524,45.564182,45.198172,44.617463,47.102670,DONE,
adv_inception_v3_Opset18_disable_all.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,66.531543,2.729543,61.665508,70.520695,61.665508,69.574099,70.520695,65.175058,69.147081,64.349171,67.522438,65.048078,65.351227,66.962070,DONE,
adv_inception_v3_Opset18_basic.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,basic,CPUExecutionProvider,5,10,62.570568,1.835537,60.455134,66.388166,60.844202,61.152521,60.455134,61.188430,62.560884,66.388166,63.224031,62.043567,63.894827,63.953918,DONE,
adv_inception_v3_Opset18_extended.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,extended,CPUExecutionProvider,5,10,59.637283,4.547243,49.575208,65.555264,49.575208,55.833175,60.100002,59.698135,59.812753,59.240407,65.555264,64.982177,62.154611,59.421094,DONE,
age_googlenet.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,default,CPUExecutionProvider,5,10,13.320616,0.591380,12.968774,14.976142,13.118443,12.968774,12.978255,13.076544,13.158813,13.169353,13.293903,13.222393,14.976142,13.243543,DONE,
age_googlenet_disable_all.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,disable_all,CPUExecutionProvider,5,10,19.984276,0.447870,19.168435,20.603308,20.398781,19.340338,19.168435,20.370480,19.884393,20.001923,20.078122,20.603308,19.972313,20.024672,DONE,
age_googlenet_basic.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,basic,CPUExecutionProvider,5,10,18.189183,2.831343,14.928065,22.142898,14.928065,15.027324,15.010534,15.014645,22.142898,19.962893,19.911023,19.889013,19.752814,20.252622,DONE,
age_googlenet_extended.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,extended,CPUExecutionProvider,5,10,15.348294,2.231461,14.503707,21.690742,14.748217,14.757956,14.866515,14.571907,14.519528,14.503707,14.598047,14.593947,14.632376,21.690742,DONE,
albert_Opset16.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,default,CPUExecutionProvider,5,10,77.471272,2.394389,74.701542,81.654991,75.723555,74.994631,76.142822,77.934289,81.654991,77.058425,80.120462,76.316051,80.065953,74.701542,DONE,
albert_Opset16_disable_all.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,94.963758,2.303766,91.578110,98.840350,96.284260,98.840350,96.114061,92.963329,91.578110,91.982736,94.288127,94.609524,96.698826,96.278259,DONE,
albert_Opset16_basic.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,basic,CPUExecutionProvider,5,10,82.335966,4.156046,74.429137,87.120020,74.429137,76.527488,85.872734,84.354807,84.375846,85.898473,87.120020,80.730708,82.253233,81.797218,DONE,
albert_Opset16_extended.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,extended,CPUExecutionProvider,5,10,75.614889,1.587800,73.925124,79.033284,74.341283,74.450289,75.457170,73.925124,73.950805,79.033284,75.650147,76.402549,76.853676,76.084564,DONE,
albert_Opset17.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,default,CPUExecutionProvider,5,10,74.682847,3.108801,68.350576,78.656886,68.350576,71.074117,75.196235,74.769090,78.656886,75.096567,74.188896,74.433113,76.793218,78.269771,DONE,
albert_Opset17_disable_all.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,93.568488,3.811634,88.319005,100.702990,89.473761,88.319005,91.935543,98.478357,92.029012,100.702990,95.859577,93.070673,93.006014,92.809946,DONE,
albert_Opset17_basic.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,basic,CPUExecutionProvider,5,10,81.406596,0.629356,80.380737,82.540630,81.512903,82.054071,81.538832,80.380737,82.540630,81.066067,80.904711,81.872748,81.131557,81.063708,DONE,
albert_Opset17_extended.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,extended,CPUExecutionProvider,5,10,78.380777,1.637929,75.621200,81.137168,78.234756,79.682687,81.137168,77.887479,75.621200,80.030002,79.246083,77.605683,77.295441,77.067274,DONE,
albert_Opset18.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,default,CPUExecutionProvider,5,10,77.340682,1.001157,75.456409,79.287207,75.456409,76.733630,76.907048,77.998882,77.823425,77.333448,77.806248,77.186857,76.873661,79.287207,DONE,
albert_Opset18_disable_all.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,92.123052,3.409693,89.253848,97.701821,89.901020,89.852369,89.931439,89.852589,89.253848,91.065592,90.462990,95.833720,97.375136,97.701821,DONE,
albert_Opset18_basic.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,basic,CPUExecutionProvider,5,10,81.016920,2.131306,79.195985,84.961427,80.134577,79.756014,82.293154,84.423181,84.961427,80.623693,79.808555,79.717717,79.254894,79.195985,DONE,
albert_Opset18_extended.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,extended,CPUExecutionProvider,5,10,75.983751,2.450196,74.397137,82.020762,74.397137,74.483676,74.407446,82.020762,74.792970,74.754251,77.703563,75.132445,74.711482,77.433777,DONE,
alexnet_Opset16.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,default,CPUExecutionProvider,5,10,8.790612,0.420876,8.110218,9.607570,8.110218,8.915903,8.408222,8.839545,9.607570,8.519690,9.200708,8.654078,8.689148,8.961042,DONE,
alexnet_Opset16_disable_all.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,11.741440,0.513054,11.023764,12.555374,11.351428,12.293239,11.023764,11.143131,11.403577,11.960855,11.669421,11.821619,12.191992,12.555374,DONE,
alexnet_Opset16_basic.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,basic,CPUExecutionProvider,5,10,12.089291,0.214422,11.815163,12.471490,11.969700,11.983350,12.069998,12.211475,11.815163,11.820533,12.030059,12.167487,12.471490,12.353653,DONE,
alexnet_Opset16_extended.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,extended,CPUExecutionProvider,5,10,11.317324,0.551003,10.854003,12.474179,12.474179,11.811113,10.920382,10.883953,10.876822,11.104008,10.958021,11.701846,11.588908,10.854003,DONE,
alexnet_Opset17.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,default,CPUExecutionProvider,5,10,7.417908,0.160650,7.219374,7.786091,7.786091,7.522976,7.438218,7.375680,7.489808,7.341641,7.343161,7.252293,7.219374,7.409840,DONE,
alexnet_Opset17_disable_all.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,12.111209,0.409680,11.729045,13.011315,11.863252,11.912571,11.947570,12.005209,11.729045,11.784034,12.659723,13.011315,12.159555,12.039818,DONE,
alexnet_Opset17_basic.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,basic,CPUExecutionProvider,5,10,12.075942,0.463956,11.708966,13.311907,11.826644,11.745105,11.843953,11.708966,11.893752,12.099546,12.022049,12.133406,13.311907,12.174095,DONE,
alexnet_Opset17_extended.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,extended,CPUExecutionProvider,5,10,12.328507,0.658302,10.699886,13.316672,10.699886,12.466603,12.542390,12.340316,12.579270,12.485983,12.556870,13.316672,12.118382,12.178700,DONE,
alexnet_Opset18.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,default,CPUExecutionProvider,5,10,8.745119,0.704396,7.856031,10.407503,7.856031,10.407503,9.424849,8.752888,8.533732,8.451026,8.517444,8.297059,8.489954,8.720708,DONE,
alexnet_Opset18_disable_all.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,11.799245,0.198648,11.580353,12.258124,11.717952,11.580353,11.725699,11.779688,11.899745,12.258124,11.947783,11.673000,11.609083,11.801027,DONE,
alexnet_Opset18_basic.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,basic,CPUExecutionProvider,5,10,11.628083,0.749501,10.941317,13.543854,11.404303,11.564729,11.897940,11.453192,11.295357,11.959338,13.543854,11.113031,11.107772,10.941317,DONE,
alexnet_Opset18_extended.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,extended,CPUExecutionProvider,5,10,12.004782,0.738631,10.763005,12.903817,12.749562,12.903817,12.260255,11.981104,11.877606,11.774079,12.864028,11.930815,10.943552,10.763005,DONE,
arcfaceresnet100-11-int8.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,default,CPUExecutionProvider,5,10,45.628489,1.214000,44.162349,47.232180,44.204249,44.162349,44.247758,44.730412,45.663355,47.232180,46.445313,46.610627,47.072685,45.915959,DONE,
arcfaceresnet100-11-int8_disable_all.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,disable_all,CPUExecutionProvider,5,10,47.093322,1.315641,45.605810,49.991081,47.226582,45.776946,45.605810,45.803215,46.485274,47.847605,47.409688,46.984510,47.802505,49.991081,DONE,
arcfaceresnet100-11-int8_basic.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,basic,CPUExecutionProvider,5,10,47.859114,0.969405,46.147858,49.156187,47.300733,47.995683,46.549076,46.147858,47.530726,48.647483,48.652593,48.158828,48.451970,49.156187,DONE,
